,pos,row,col,grid_area,geometry
629,19_21,19,21,1000000.0,"POLYGON ((-1637327.704565505 518097.5045573002, -1636327.704565504 518097.5045572996, -1636327.704565506 517097.5045573005, -1637327.704565505 517097.5045573006, -1637327.704565505 518097.5045573002))"
630,19_22,19,22,1000000.0,"POLYGON ((-1637327.704565505 517097.5045573006, -1636327.704565506 517097.5045573005, -1636327.704565505 516097.5045573013, -1637327.704565505 516097.5045573012, -1637327.704565505 517097.5045573006))"
631,19_23,19,23,1000000.0,"POLYGON ((-1637327.704565505 516097.5045573012, -1636327.704565505 516097.5045573013, -1636327.704565505 515097.5045573009, -1637327.704565506 515097.5045573013, -1637327.704565505 516097.5045573012))"
632,19_24,19,24,1000000.0,"POLYGON ((-1637327.704565506 515097.5045573013, -1636327.704565505 515097.5045573009, -1636327.704565505 514097.5045572997, -1637327.704565505 514097.5045572996, -1637327.704565506 515097.5045573013))"
633,19_25,19,25,1000000.0,"POLYGON ((-1637327.704565505 514097.5045572996, -1636327.704565505 514097.5045572997, -1636327.704565505 513097.5045573008, -1637327.704565506 513097.5045573009, -1637327.704565505 514097.5045572996))"
634,19_26,19,26,1000000.0,"POLYGON ((-1637327.704565506 513097.5045573009, -1636327.704565505 513097.5045573008, -1636327.704565505 512097.5045573006, -1637327.704565506 512097.5045573009, -1637327.704565506 513097.5045573009))"
635,19_27,19,27,1000000.0,"POLYGON ((-1637327.704565506 512097.5045573009, -1636327.704565505 512097.5045573006, -1636327.704565505 511097.5045572996, -1637327.704565505 511097.5045573012, -1637327.704565506 512097.5045573009))"
636,19_28,19,28,1000000.0,"POLYGON ((-1637327.704565505 511097.5045573012, -1636327.704565505 511097.5045572996, -1636327.704565506 510097.5045573004, -1637327.704565506 510097.5045573002, -1637327.704565505 511097.5045573012))"
637,19_29,19,29,1000000.0,"POLYGON ((-1637327.704565506 510097.5045573002, -1636327.704565506 510097.5045573004, -1636327.704565504 509097.5045573001, -1637327.704565505 509097.5045573001, -1637327.704565506 510097.5045573002))"
638,19_30,19,30,1000000.0,"POLYGON ((-1637327.704565505 509097.5045573001, -1636327.704565504 509097.5045573001, -1636327.704565505 508097.5045573009, -1637327.704565505 508097.5045573013, -1637327.704565505 509097.5045573001))"
639,19_31,19,31,1000000.0,"POLYGON ((-1637327.704565505 508097.5045573013, -1636327.704565505 508097.5045573009, -1636327.704565505 507097.5045573008, -1637327.704565506 507097.5045573011, -1637327.704565505 508097.5045573013))"
